"Protein","Missing_Rate_Percent","Missingness_Threshold_Percent","Status"
"MRPL27",0,50,"Retained"
"MRPL3",0,50,"Retained"
"MRPL32",0,50,"Retained"
"MRPL33",0,50,"Retained"
"MRPL37",0,50,"Retained"
"MRPL38",0,50,"Retained"
"MRPL39",0,50,"Retained"
"MRPL4",0,50,"Retained"
"MRPL40",0,50,"Retained"
"MRPL41",0,50,"Retained"
"MRPL43",0,50,"Retained"
"MRPL44",0,50,"Retained"
"MRPL45",0,50,"Retained"
"MRPL46",0,50,"Retained"
"MRPL47",0,50,"Retained"
"MRPL48",0,50,"Retained"
"MRPL49",0,50,"Retained"
"MRPL50",0,50,"Retained"
"MRPL52",0,50,"Retained"
"MRPL53",0,50,"Retained"
"MRPL54",0,50,"Retained"
"MRPL55",0,50,"Retained"
"MRPL58",0,50,"Retained"
"MRPL9",0,50,"Retained"
"MRPS10",0,50,"Retained"
"MRPS12",0,50,"Retained"
"MRPS15",0,50,"Retained"
"MRPS16",0,50,"Retained"
"MRPS18A",0,50,"Retained"
"MRPS18B",0,50,"Retained"
"MRPS22",0,50,"Retained"
"MRPS23",0,50,"Retained"
"MRPS25",0,50,"Retained"
"MRPS26",0,50,"Retained"
"MRPS27",0,50,"Retained"
"MRPS30",0,50,"Retained"
"MRPS31",0,50,"Retained"
"MRPS33",0,50,"Retained"
"MRPS34",0,50,"Retained"
"MRPS35",0,50,"Retained"
"MRPS36",0,50,"Retained"
"MRPS5",0,50,"Retained"
"MRPS6",0,50,"Retained"
"MRPS7",0,50,"Retained"
"MRPS9",0,50,"Retained"
"MRRF",0,50,"Retained"
"MRTFB",0,50,"Retained"
"MRTO4",0,50,"Retained"
"MRVI1",0,50,"Retained"
"MSH2",0,50,"Retained"
"MSH3",0,50,"Retained"
"MSH6",0,50,"Retained"
"MSI2",0,50,"Retained"
"MSL1",0,50,"Retained"
"MSLN",0,50,"Retained"
"MSN",0,50,"Retained"
"MSR1",0,50,"Retained"
"MSRA",0,50,"Retained"
"MSRB2",0,50,"Retained"
"MSRB3",0,50,"Retained"
"MST1",0,50,"Retained"
"MST1R",0,50,"Retained"
"MSTO1",0,50,"Retained"
"MT.ATP8",0,50,"Retained"
"MT.CO2",0,50,"Retained"
"MT.CO3",0,50,"Retained"
"MT.ND5",0,50,"Retained"
"MT2A",0,50,"Retained"
"MTA1",0,50,"Retained"
"MTA2",0,50,"Retained"
"MTA3",0,50,"Retained"
"MTAP",0,50,"Retained"
"MTARC2",0,50,"Retained"
"MTCH1",0,50,"Retained"
"MTCH2",0,50,"Retained"
"MTDH",0,50,"Retained"
"MTFR1",0,50,"Retained"
"MTFR1L",0,50,"Retained"
"MTHFD1",0,50,"Retained"
"MTHFD1L",0,50,"Retained"
"MTHFD2",0,50,"Retained"
"MTHFR",0,50,"Retained"
"MTHFSD",0,50,"Retained"
"MTIF2",0,50,"Retained"
"MTIF3",0,50,"Retained"
"MTM1",0,50,"Retained"
"MTMR1",0,50,"Retained"
"MTMR10",0,50,"Retained"
"MTMR12",0,50,"Retained"
"MTMR2",0,50,"Retained"
"MTMR6",0,50,"Retained"
"MTMR9",0,50,"Retained"
"MTOR",0,50,"Retained"
"MTPAP",0,50,"Retained"
"MTPN",0,50,"Retained"
"MTR",0,50,"Retained"
"MTREX",0,50,"Retained"
"MTTP",0,50,"Retained"
"MTUS1",0,50,"Retained"
"MTX1",0,50,"Retained"
"MTX2",0,50,"Retained"
"MTX3",0,50,"Retained"
"MUC1",0,50,"Retained"
"MUC13",0,50,"Retained"
"MUC5AC",0,50,"Retained"
"MUC5B",0,50,"Retained"
"MUC6",0,50,"Retained"
"MVB12A",0,50,"Retained"
"MVD",0,50,"Retained"
"MVK",0,50,"Retained"
"MVP",0,50,"Retained"
"MX1",0,50,"Retained"
"MX2",0,50,"Retained"
"MXRA5",0,50,"Retained"
"MXRA7",0,50,"Retained"
"MYADM",0,50,"Retained"
"MYBBP1A",0,50,"Retained"
"MYCBP2",0,50,"Retained"
"MYD88",0,50,"Retained"
"MYDGF",0,50,"Retained"
"MYEF2",0,50,"Retained"
"MYH10",0,50,"Retained"
"MYH11",0,50,"Retained"
"MYH14",0,50,"Retained"
"MYH9",0,50,"Retained"
"MYL6",0,50,"Retained"
"MYL6B",0,50,"Retained"
"MYL9",0,50,"Retained"
"MYLK",0,50,"Retained"
"MYO10",0,50,"Retained"
"MYO18A",0,50,"Retained"
"MYO1A",0,50,"Retained"
"MYO1B",0,50,"Retained"
"MYO1C",0,50,"Retained"
"MYO1D",0,50,"Retained"
"MYO1E",0,50,"Retained"
"MYO1F",0,50,"Retained"
"MYO1G",0,50,"Retained"
"MYO5A",0,50,"Retained"
"MYO5B",0,50,"Retained"
"MYO5C",0,50,"Retained"
"MYO6",0,50,"Retained"
"MYO7B",0,50,"Retained"
"MYO9B",0,50,"Retained"
"MYOF",0,50,"Retained"
"MZB1",0,50,"Retained"
"N4BP1",0,50,"Retained"
"N4BP2",0,50,"Retained"
"NAA10",0,50,"Retained"
"NAA15",0,50,"Retained"
"NAA16",0,50,"Retained"
"NAA25",0,50,"Retained"
"NAA30",0,50,"Retained"
"NAA35",0,50,"Retained"
"NAA50",0,50,"Retained"
"NAAA",0,50,"Retained"
"NAB2",0,50,"Retained"
"NACA",0,50,"Retained"
"NADK2",0,50,"Retained"
"NADSYN1",0,50,"Retained"
"NAE1",0,50,"Retained"
"NAGA",0,50,"Retained"
"NAGK",0,50,"Retained"
"NAGLU",0,50,"Retained"
"NAIP",0,50,"Retained"
"NAMPT",0,50,"Retained"
"NANS",0,50,"Retained"
"NAP1L1",0,50,"Retained"
"NAP1L4",0,50,"Retained"
"NAPA",0,50,"Retained"
"NAPG",0,50,"Retained"
"NAPRT",0,50,"Retained"
"NARS1",0,50,"Retained"
"NARS2",0,50,"Retained"
"NASP",0,50,"Retained"
"NAT1",0,50,"Retained"
"NAT10",0,50,"Retained"
"NAV1",0,50,"Retained"
"NAXD",0,50,"Retained"
"NAXE",0,50,"Retained"
"NBAS",0,50,"Retained"
"NBDY",0,50,"Retained"
"NBEA",0,50,"Retained"
"NBEAL1",0,50,"Retained"
"NBEAL2",0,50,"Retained"
"NBN",0,50,"Retained"
"NCAM1",0,50,"Retained"
"NCAPH",0,50,"Retained"
"NCBP1",0,50,"Retained"
"NCBP2",0,50,"Retained"
"NCBP3",0,50,"Retained"
"NCDN",0,50,"Retained"
"NCEH1",0,50,"Retained"
"NCF1",0,50,"Retained"
"NCF2",0,50,"Retained"
"NCF4",0,50,"Retained"
"NCK1",0,50,"Retained"
"NCK2",0,50,"Retained"
"NCKAP1",0,50,"Retained"
"NCKAP1L",0,50,"Retained"
"NCKIPSD",0,50,"Retained"
"NCL",0,50,"Retained"
"NCLN",0,50,"Retained"
"NCOA2",0,50,"Retained"
"NCOA5",0,50,"Retained"
"NCOA6",0,50,"Retained"
"NCOA7",0,50,"Retained"
"NCOR1",0,50,"Retained"
"NCOR2",0,50,"Retained"
"NCSTN",0,50,"Retained"
"NDC1",0,50,"Retained"
"NDE1",0,50,"Retained"
"NDRG1",0,50,"Retained"
"NDRG2",0,50,"Retained"
"NDRG3",0,50,"Retained"
"NDUFA10",0,50,"Retained"
"NDUFA12",0,50,"Retained"
"NDUFA2",0,50,"Retained"
"NDUFA3",0,50,"Retained"
"NDUFA4",0,50,"Retained"
"NDUFA5",0,50,"Retained"
"NDUFA6",0,50,"Retained"
"NDUFA8",0,50,"Retained"
"NDUFA9",0,50,"Retained"
"NDUFAB1",0,50,"Retained"
"NDUFAF1",0,50,"Retained"
"NDUFAF2",0,50,"Retained"
"NDUFAF3",0,50,"Retained"
"NDUFAF4",0,50,"Retained"
"NDUFAF5",0,50,"Retained"
"NDUFAF7",0,50,"Retained"
"NDUFB10",0,50,"Retained"
"NDUFB11",0,50,"Retained"
"NDUFB3",0,50,"Retained"
"NDUFB4",0,50,"Retained"
"NDUFB5",0,50,"Retained"
"NDUFB6",0,50,"Retained"
"NDUFB7",0,50,"Retained"
"NDUFB8",0,50,"Retained"
"NDUFB9",0,50,"Retained"
"NDUFC2",0,50,"Retained"
"NDUFS1",0,50,"Retained"
"NDUFS2",0,50,"Retained"
"NDUFS3",0,50,"Retained"
"NDUFS4",0,50,"Retained"
"NDUFS5",0,50,"Retained"
"NDUFS6",0,50,"Retained"
"NDUFS7",0,50,"Retained"
"NDUFS8",0,50,"Retained"
"NDUFV1",0,50,"Retained"
"NDUFV2",0,50,"Retained"
"NDUFV3",0,50,"Retained"
"NEB",0,50,"Retained"
"NEBL",0,50,"Retained"
"NECAP1",0,50,"Retained"
"NECAP2",0,50,"Retained"
"NECTIN2",0,50,"Retained"
"NEDD1",0,50,"Retained"
"NEDD4",0,50,"Retained"
"NEDD4L",0,50,"Retained"
"NEFL",0,50,"Retained"
"NEGR1",0,50,"Retained"
"NEK1",0,50,"Retained"
"NEK6",0,50,"Retained"
"NEK7",0,50,"Retained"
"NEK9",0,50,"Retained"
"NELFA",0,50,"Retained"
"NELFB",0,50,"Retained"
"NELFCD",0,50,"Retained"
"NELFE",0,50,"Retained"
"NEMF",0,50,"Retained"
"NENF",0,50,"Retained"
"NEO1",0,50,"Retained"
"NEPRO",0,50,"Retained"
"NES",0,50,"Retained"
"NEU1",0,50,"Retained"
"NEXN",0,50,"Retained"
"NF1",0,50,"Retained"
"NF2",0,50,"Retained"
"NFAT5",0,50,"Retained"
"NFATC1",0,50,"Retained"
"NFATC2",0,50,"Retained"
"NFATC2IP",0,50,"Retained"
"NFATC4",0,50,"Retained"
"NFIA",0,50,"Retained"
"NFIB",0,50,"Retained"
"NFIC",0,50,"Retained"
"NFIX",0,50,"Retained"
"NFKB1",0,50,"Retained"
"NFKB2",0,50,"Retained"
"NFKBIE",0,50,"Retained"
"NFS1",0,50,"Retained"
"NFU1",0,50,"Retained"
"NFX1",0,50,"Retained"
"NFXL1",0,50,"Retained"
"NFYC",0,50,"Retained"
"NGDN",0,50,"Retained"
"NGEF",0,50,"Retained"
"NGLY1",0,50,"Retained"
"NHEJ1",0,50,"Retained"
"NHLRC2",0,50,"Retained"
"NHLRC3",0,50,"Retained"
"NHP2",0,50,"Retained"
"NHSL2",0,50,"Retained"
"NIBAN1",0,50,"Retained"
"NIBAN2",0,50,"Retained"
"NID1",0,50,"Retained"
"NID2",0,50,"Retained"
"NIF3L1",0,50,"Retained"
"NIFK",0,50,"Retained"
"NIP7",0,50,"Retained"
"NIPBL",0,50,"Retained"
"NIPSNAP1",0,50,"Retained"
"NIPSNAP2",0,50,"Retained"
"NIPSNAP3A",0,50,"Retained"
"NISCH",0,50,"Retained"
"NIT1",0,50,"Retained"
"NIT2",0,50,"Retained"
"NKIRAS2",0,50,"Retained"
"NKRF",0,50,"Retained"
"NLE1",0,50,"Retained"
"NLN",0,50,"Retained"
"NLRX1",0,50,"Retained"
"NMD3",0,50,"Retained"
"NME1",0,50,"Retained"
"NME3",0,50,"Retained"
"NMI",0,50,"Retained"
"NMNAT1",0,50,"Retained"
"NMNAT3",0,50,"Retained"
"NMRAL1",0,50,"Retained"
"NMRK1",0,50,"Retained"
"NMT1",0,50,"Retained"
"NMT2",0,50,"Retained"
"NNMT",0,50,"Retained"
"NNT",0,50,"Retained"
"NOB1",0,50,"Retained"
"NOC2L",0,50,"Retained"
"NOC3L",0,50,"Retained"
"NOC4L",0,50,"Retained"
"NOL10",0,50,"Retained"
"NOL11",0,50,"Retained"
"NOL3",0,50,"Retained"
"NOL6",0,50,"Retained"
"NOL7",0,50,"Retained"
"NOL8",0,50,"Retained"
"NOL9",0,50,"Retained"
"NOLC1",0,50,"Retained"
"NONO",0,50,"Retained"
"NOP10",0,50,"Retained"
"NOP14",0,50,"Retained"
"NOP16",0,50,"Retained"
"NOP2",0,50,"Retained"
"NOP56",0,50,"Retained"
"NOP58",0,50,"Retained"
"NOP9",0,50,"Retained"
"NOSIP",0,50,"Retained"
"NOSTRIN",0,50,"Retained"
"NOTCH2",0,50,"Retained"
"NOTCH3",0,50,"Retained"
"NPC1",0,50,"Retained"
"NPC2",0,50,"Retained"
"NPEPL1",0,50,"Retained"
"NPEPPS",0,50,"Retained"
"NPL",0,50,"Retained"
"NPLOC4",0,50,"Retained"
"NPM1",0,50,"Retained"
"NPM3",0,50,"Retained"
"NPNT",0,50,"Retained"
"NPTN",0,50,"Retained"
"NR2C2",0,50,"Retained"
"NR2C2AP",0,50,"Retained"
"NR2F6",0,50,"Retained"
"NR3C1",0,50,"Retained"
"NRAS",0,50,"Retained"
"NRBF2",0,50,"Retained"
"NRBP1",0,50,"Retained"
"NRCAM",0,50,"Retained"
"NRDC",0,50,"Retained"
"NRP1",0,50,"Retained"
"NRP2",0,50,"Retained"
"NSA2",0,50,"Retained"
"NSDHL",0,50,"Retained"
"NSF",0,50,"Retained"
"NSFL1C",0,50,"Retained"
"NSMAF",0,50,"Retained"
"NSMCE3",0,50,"Retained"
"NSRP1",0,50,"Retained"
"NSUN2",0,50,"Retained"
"NT5C",0,50,"Retained"
"NT5C2",0,50,"Retained"
"NT5C3A",0,50,"Retained"
"NT5C3B",0,50,"Retained"
"NT5DC1",0,50,"Retained"
"NT5DC3",0,50,"Retained"
"NT5E",0,50,"Retained"
"NTAN1",0,50,"Retained"
"NTHL1",0,50,"Retained"
"NTMT1",0,50,"Retained"
"NTPCR",0,50,"Retained"
"NUB1",0,50,"Retained"
"NUBP1",0,50,"Retained"
"NUBP2",0,50,"Retained"
"NUBPL",0,50,"Retained"
"NUCB1",0,50,"Retained"
"NUCB2",0,50,"Retained"
"NUCKS1",0,50,"Retained"
"NUDC",0,50,"Retained"
"NUDCD1",0,50,"Retained"
"NUDCD2",0,50,"Retained"
"NUDCD3",0,50,"Retained"
"NUDT1",0,50,"Retained"
"NUDT12",0,50,"Retained"
"NUDT15",0,50,"Retained"
"NUDT16",0,50,"Retained"
"NUDT19",0,50,"Retained"
"NUDT2",0,50,"Retained"
"NUDT21",0,50,"Retained"
"NUDT4",0,50,"Retained"
"NUDT5",0,50,"Retained"
"NUDT9",0,50,"Retained"
"NUFIP2",0,50,"Retained"
"NUMA1",0,50,"Retained"
"NUMB",0,50,"Retained"
"NUMBL",0,50,"Retained"
"NUP107",0,50,"Retained"
"NUP133",0,50,"Retained"
"NUP153",0,50,"Retained"
"NUP155",0,50,"Retained"
"NUP160",0,50,"Retained"
"NUP188",0,50,"Retained"
"NUP205",0,50,"Retained"
"NUP210",0,50,"Retained"
"NUP214",0,50,"Retained"
"NUP35",0,50,"Retained"
"NUP37",0,50,"Retained"
"NUP42",0,50,"Retained"
"NUP43",0,50,"Retained"
"NUP50",0,50,"Retained"
"NUP54",0,50,"Retained"
"NUP58",0,50,"Retained"
"NUP62",0,50,"Retained"
"NUP85",0,50,"Retained"
"NUP88",0,50,"Retained"
"NUP93",0,50,"Retained"
"NUP98",0,50,"Retained"
"NUTF2",0,50,"Retained"
"NVL",0,50,"Retained"
"NXF1",0,50,"Retained"
"NXN",0,50,"Retained"
"OARD1",0,50,"Retained"
"OAS1",0,50,"Retained"
"OAS2",0,50,"Retained"
"OAS3",0,50,"Retained"
"OASL",0,50,"Retained"
"OAT",0,50,"Retained"
"OBSL1",0,50,"Retained"
"OCIAD1",0,50,"Retained"
"OCIAD2",0,50,"Retained"
"OCLN",0,50,"Retained"
"OCRL",0,50,"Retained"
"ODF2",0,50,"Retained"
"ODR4",0,50,"Retained"
"OGA",0,50,"Retained"
"OGDH",0,50,"Retained"
"OGFR",0,50,"Retained"
"OGN",0,50,"Retained"
"OGT",0,50,"Retained"
"OLA1",0,50,"Retained"
"OLFM4",0,50,"Retained"
"OLFML1",0,50,"Retained"
"OLFML3",0,50,"Retained"
"OMA1",0,50,"Retained"
"OMD",0,50,"Retained"
"OPA1",0,50,"Retained"
"OPHN1",0,50,"Retained"
"OPLAH",0,50,"Retained"
"OPTN",0,50,"Retained"
"ORC2",0,50,"Retained"
"ORC3",0,50,"Retained"
"ORC4",0,50,"Retained"
"ORC5",0,50,"Retained"
"ORM1",0,50,"Retained"
"ORM2",0,50,"Retained"
"OS9",0,50,"Retained"
"OSBP",0,50,"Retained"
"OSBPL10",0,50,"Retained"
"OSBPL11",0,50,"Retained"
"OSBPL1A",0,50,"Retained"
"OSBPL2",0,50,"Retained"
"OSBPL3",0,50,"Retained"
"OSBPL8",0,50,"Retained"
"OSBPL9",0,50,"Retained"
"OSGEP",0,50,"Retained"
"OSTF1",0,50,"Retained"
"OTC",0,50,"Retained"
"OTUB1",0,50,"Retained"
"OTUD4",0,50,"Retained"
"OTUD6B",0,50,"Retained"
"OTUD7B",0,50,"Retained"
"OTULIN",0,50,"Retained"
"OVCA2",0,50,"Retained"
"OXA1L",0,50,"Retained"
"OXCT1",0,50,"Retained"
"OXNAD1",0,50,"Retained"
"OXR1",0,50,"Retained"
"OXSM",0,50,"Retained"
"OXSR1",0,50,"Retained"
"P2RX4",0,50,"Retained"
"P3H1",0,50,"Retained"
"P3H3",0,50,"Retained"
"P3H4",0,50,"Retained"
"P4HA1",0,50,"Retained"
"P4HA2",0,50,"Retained"
"P4HB",0,50,"Retained"
"PA2G4",0,50,"Retained"
"PAAF1",0,50,"Retained"
"PABPC1",0,50,"Retained"
"PABPC1L",0,50,"Retained"
"PABPC4",0,50,"Retained"
"PABPC4L",0,50,"Retained"
"PACS1",0,50,"Retained"
"PACS2",0,50,"Retained"
"PACSIN2",0,50,"Retained"
"PACSIN3",0,50,"Retained"
"PADI1",0,50,"Retained"
"PADI2",0,50,"Retained"
"PADI4",0,50,"Retained"
"PAF1",0,50,"Retained"
"PAFAH1B1",0,50,"Retained"
"PAFAH1B2",0,50,"Retained"
"PAFAH1B3",0,50,"Retained"
"PAFAH2",0,50,"Retained"
"PAICS",0,50,"Retained"
"PAIP1",0,50,"Retained"
"PAIP2",0,50,"Retained"
"PAIP2B",0,50,"Retained"
"PAK1",0,50,"Retained"
"PAK1IP1",0,50,"Retained"
"PAK2",0,50,"Retained"
"PAK4",0,50,"Retained"
"PALD1",0,50,"Retained"
"PALLD",0,50,"Retained"
"PALM",0,50,"Retained"
"PALM2AKAP2",0,50,"Retained"
"PALMD",0,50,"Retained"
"PAM",0,50,"Retained"
"PAN2",0,50,"Retained"
"PANK4",0,50,"Retained"
"PAPLN",0,50,"Retained"
"PAPOLA",0,50,"Retained"
"PAPPA",0,50,"Retained"
"PAPSS1",0,50,"Retained"
"PAPSS2",0,50,"Retained"
"PARD3",0,50,"Retained"
"PARD3B",0,50,"Retained"
"PARD6B",0,50,"Retained"
"PARK7",0,50,"Retained"
"PARN",0,50,"Retained"
"PARP1",0,50,"Retained"
"PARP10",0,50,"Retained"
"PARP12",0,50,"Retained"
"PARP14",0,50,"Retained"
"PARP2",0,50,"Retained"
"PARP4",0,50,"Retained"
"PARP9",0,50,"Retained"
"PARS2",0,50,"Retained"
"PARVA",0,50,"Retained"
"PARVB",0,50,"Retained"
"PARVG",0,50,"Retained"
"PATJ",0,50,"Retained"
"PATL1",0,50,"Retained"
"PAWR",0,50,"Retained"
"PAXBP1",0,50,"Retained"
"PAXX",0,50,"Retained"
"PBDC1",0,50,"Retained"
"PBLD",0,50,"Retained"
"PBRM1",0,50,"Retained"
"PBXIP1",0,50,"Retained"
"PC",0,50,"Retained"
"PCBD1",0,50,"Retained"
"PCBP1",0,50,"Retained"
"PCBP2",0,50,"Retained"
"PCCA",0,50,"Retained"
"PCCB",0,50,"Retained"
"PCDH1",0,50,"Retained"
"PCF11",0,50,"Retained"
"PCID2",0,50,"Retained"
"PCIF1",0,50,"Retained"
"PCK2",0,50,"Retained"
"PCM1",0,50,"Retained"
"PCMT1",0,50,"Retained"
"PCMTD1",0,50,"Retained"
"PCNA",0,50,"Retained"
"PCNP",0,50,"Retained"
"PCNT",0,50,"Retained"
"PCOLCE",0,50,"Retained"
"PCSK1",0,50,"Retained"
"PCSK1N",0,50,"Retained"
"PCSK2",0,50,"Retained"
"PCTP",0,50,"Retained"
"PCYOX1",0,50,"Retained"
"PCYOX1L",0,50,"Retained"
"PCYT1A",0,50,"Retained"
"PCYT2",0,50,"Retained"
"PDAP1",0,50,"Retained"
"PDCD10",0,50,"Retained"
"PDCD11",0,50,"Retained"
"PDCD4",0,50,"Retained"
"PDCD5",0,50,"Retained"
"PDCD6",0,50,"Retained"
"PDCD6IP",0,50,"Retained"
"PDCL3",0,50,"Retained"
"PDE12",0,50,"Retained"
"PDE3A",0,50,"Retained"
"PDE4D",0,50,"Retained"
"PDE4DIP",0,50,"Retained"
"PDE5A",0,50,"Retained"
"PDE6D",0,50,"Retained"
"PDGFRB",0,50,"Retained"
"PDGFRL",0,50,"Retained"
"PDHA1",0,50,"Retained"
"PDHB",0,50,"Retained"
"PDHX",0,50,"Retained"
"PDIA2",0,50,"Retained"
"PDIA3",0,50,"Retained"
"PDIA4",0,50,"Retained"
"PDIA5",0,50,"Retained"
"PDIA6",0,50,"Retained"
"PDK1",0,50,"Retained"
"PDK2",0,50,"Retained"
"PDK3",0,50,"Retained"
"PDLIM1",0,50,"Retained"
"PDLIM2",0,50,"Retained"
"PDLIM3",0,50,"Retained"
"PDLIM4",0,50,"Retained"
"PDLIM5",0,50,"Retained"
"PDLIM7",0,50,"Retained"
"PDP1",0,50,"Retained"
"PDPK1",0,50,"Retained"
"PDPR",0,50,"Retained"
"PDRG1",0,50,"Retained"
"PDS5A",0,50,"Retained"
"PDS5B",0,50,"Retained"
"PDXDC1",0,50,"Retained"
"PDXK",0,50,"Retained"
"PDXP",0,50,"Retained"
"PDZD11",0,50,"Retained"
"PDZD8",0,50,"Retained"
"PDZK1",0,50,"Retained"
"PEA15",0,50,"Retained"
"PEAK1",0,50,"Retained"
"PEBP1",0,50,"Retained"
"PECAM1",0,50,"Retained"
"PECR",0,50,"Retained"
"PEF1",0,50,"Retained"
"PELO",0,50,"Retained"
"PELP1",0,50,"Retained"
"PEPD",0,50,"Retained"
"PES1",0,50,"Retained"
"PEX1",0,50,"Retained"
"PEX11B",0,50,"Retained"
"PEX14",0,50,"Retained"
"PEX19",0,50,"Retained"
"PEX3",0,50,"Retained"
"PEX5",0,50,"Retained"
"PF4",0,50,"Retained"
"PFAS",0,50,"Retained"
"PFDN1",0,50,"Retained"
"PFDN2",0,50,"Retained"
"PFDN4",0,50,"Retained"
"PFDN5",0,50,"Retained"
"PFDN6",0,50,"Retained"
"PFKFB2",0,50,"Retained"
"PFKFB3",0,50,"Retained"
"PFKL",0,50,"Retained"
"PFKM",0,50,"Retained"
"PFKP",0,50,"Retained"
"PFN1",0,50,"Retained"
"PFN2",0,50,"Retained"
"PGAM1",0,50,"Retained"
"PGAM5",0,50,"Retained"
"PGC",0,50,"Retained"
"PGD",0,50,"Retained"
"PGGT1B",0,50,"Retained"
"PGK1",0,50,"Retained"
"PGK2",0,50,"Retained"
"PGLS",0,50,"Retained"
"PGLYRP2",0,50,"Retained"
"PGM1",0,50,"Retained"
"PGM2",0,50,"Retained"
"PGM2L1",0,50,"Retained"
"PGM3",0,50,"Retained"
"PGM5",0,50,"Retained"
"PGP",0,50,"Retained"
"PGPEP1",0,50,"Retained"
"PGRMC1",0,50,"Retained"
"PGRMC2",0,50,"Retained"
"PHACTR2",0,50,"Retained"
"PHACTR4",0,50,"Retained"
"PHB",0,50,"Retained"
"PHB2",0,50,"Retained"
"PHC2",0,50,"Retained"
"PHC3",0,50,"Retained"
"PHF14",0,50,"Retained"
"PHF2",0,50,"Retained"
"PHF23",0,50,"Retained"
"PHF3",0,50,"Retained"
"PHF5A",0,50,"Retained"
"PHF6",0,50,"Retained"
"PHF8",0,50,"Retained"
"PHGDH",0,50,"Retained"
"PHIP",0,50,"Retained"
"PHKA2",0,50,"Retained"
"PHKB",0,50,"Retained"
"PHKG2",0,50,"Retained"
"PHLDA1",0,50,"Retained"
"PHLDB1",0,50,"Retained"
"PHLDB2",0,50,"Retained"
"PHPT1",0,50,"Retained"
"PHYH",0,50,"Retained"
"PHYHD1",0,50,"Retained"
"PHYHIPL",0,50,"Retained"
"PHYKPL",0,50,"Retained"
"PI4KA",0,50,"Retained"
"PI4KB",0,50,"Retained"
"PICALM",0,50,"Retained"
"PICK1",0,50,"Retained"
"PID1",0,50,"Retained"
"PIGK",0,50,"Retained"
"PIGO",0,50,"Retained"
"PIGR",0,50,"Retained"
"PIGS",0,50,"Retained"
"PIGT",0,50,"Retained"
"PIH1D1",0,50,"Retained"
"PIK3AP1",0,50,"Retained"
"PIK3C2A",0,50,"Retained"
"PIK3C2B",0,50,"Retained"
"PIK3C3",0,50,"Retained"
"PIK3CA",0,50,"Retained"
"PIK3CB",0,50,"Retained"
"PIK3CD",0,50,"Retained"
"PIK3CG",0,50,"Retained"
"PIK3R1",0,50,"Retained"
"PIK3R4",0,50,"Retained"
"PIKFYVE",0,50,"Retained"
"PIN1",0,50,"Retained"
"PIN4",0,50,"Retained"
"PIP4K2A",0,50,"Retained"
"PIP4K2B",0,50,"Retained"
"PIP4K2C",0,50,"Retained"
"PIP4P1",0,50,"Retained"
"PIP5K1C",0,50,"Retained"
"PIR",0,50,"Retained"
"PISD",0,50,"Retained"
"PITHD1",0,50,"Retained"
"PITPNA",0,50,"Retained"
"PITPNB",0,50,"Retained"
"PITPNC1",0,50,"Retained"
"PITPNM1",0,50,"Retained"
"PITRM1",0,50,"Retained"
"PKD2",0,50,"Retained"
"PKM",0,50,"Retained"
"PKN1",0,50,"Retained"
"PKN2",0,50,"Retained"
"PKP2",0,50,"Retained"
"PKP3",0,50,"Retained"
"PKP4",0,50,"Retained"
"PLA2G15",0,50,"Retained"
"PLA2G1B",0,50,"Retained"
"PLA2G2A",0,50,"Retained"
"PLA2G4A",0,50,"Retained"
"PLAA",0,50,"Retained"
"PLAC9",0,50,"Retained"
"PLAT",0,50,"Retained"
"PLAU",0,50,"Retained"
"PLAUR",0,50,"Retained"
"PLBD1",0,50,"Retained"
"PLBD2",0,50,"Retained"
"PLCB1",0,50,"Retained"
"PLCB2",0,50,"Retained"
"PLCB3",0,50,"Retained"
"PLCB4",0,50,"Retained"
"PLCD1",0,50,"Retained"
"PLCG1",0,50,"Retained"
"PLCG2",0,50,"Retained"
"PLCH1",0,50,"Retained"
"PLCL2",0,50,"Retained"
"PLD1",0,50,"Retained"
"PLD3",0,50,"Retained"
"PLEC",0,50,"Retained"
"PLEK",0,50,"Retained"
"PLEK2",0,50,"Retained"
"PLEKHA1",0,50,"Retained"
"PLEKHA2",0,50,"Retained"
"PLEKHA5",0,50,"Retained"
"PLEKHA6",0,50,"Retained"
"PLEKHA7",0,50,"Retained"
"PLEKHF1",0,50,"Retained"
"PLEKHF2",0,50,"Retained"
"PLEKHG1",0,50,"Retained"
"PLEKHG3",0,50,"Retained"
"PLEKHM2",0,50,"Retained"
"PLEKHO1",0,50,"Retained"
"PLEKHO2",0,50,"Retained"
"PLEKHS1",0,50,"Retained"
"PLG",0,50,"Retained"
"PLGRKT",0,50,"Retained"
"PLIN1",0,50,"Retained"
"PLIN2",0,50,"Retained"
"PLIN3",0,50,"Retained"
"PLIN4",0,50,"Retained"
"PLOD1",0,50,"Retained"
"PLOD2",0,50,"Retained"
"PLOD3",0,50,"Retained"
"PLPBP",0,50,"Retained"
"PLPP3",0,50,"Retained"
"PLRG1",0,50,"Retained"
"PLS1",0,50,"Retained"
"PLS3",0,50,"Retained"
"PLSCR1",0,50,"Retained"
"PLTP",0,50,"Retained"
"PLVAP",0,50,"Retained"
"PLXDC2",0,50,"Retained"
"PLXNA2",0,50,"Retained"
"PLXNB2",0,50,"Retained"
"PLXNC1",0,50,"Retained"
"PLXND1",0,50,"Retained"
"PM20D2",0,50,"Retained"
"PML",0,50,"Retained"
"PMM1",0,50,"Retained"
